Date,Branch,Value,Department
28-01-16,Atlanta GA,2.95,Breads
28-01-16,Atlanta GA,2.95,Breads
28-01-16,Atlanta GA,3.9,Breads
28-01-16,Atlanta GA,3.9,Breads
28-01-16,Atlanta GA,3.9,Breads
28-01-16,Atlanta GA,3.9,Breads
28-01-16,Atlanta GA,3.9,Breads
28-01-16,Atlanta GA,3.9,Breads
28-01-16,Atlanta GA,4.9,Breads
28-01-16,Atlanta GA,5.85,Breads
28-01-16,Atlanta GA,5.85,Breads
28-01-16,Atlanta GA,5.85,Breads
28-01-16,Atlanta GA,5.85,Breads
28-01-16,Atlanta GA,7.8,Breads
28-01-16,Atlanta GA,9.75,Breads
28-01-16,Atlanta GA,21.45,Breads
28-01-16,Atlanta GA,1,Breads
28-01-16,Atlanta GA,1,Breads
28-01-16,Atlanta GA,1,Breads
28-01-16,Atlanta GA,1,Breads
28-01-16,Atlanta GA,1.95,Breads
28-01-16,Atlanta GA,1.95,Breads
28-01-16,Atlanta GA,1.95,Breads
28-01-16,Atlanta GA,1.95,Breads
28-01-16,Atlanta GA,1.95,Breads
28-01-16,Atlanta GA,1.95,Breads
28-01-16,Atlanta GA,1.95,Breads
28-01-16,Atlanta GA,1.95,Breads
28-01-16,Atlanta GA,1.95,Breads
28-01-16,Atlanta GA,1.95,Breads
28-01-16,Atlanta GA,1.95,Breads
28-01-16,Atlanta GA,1.95,Breads
28-01-16,Atlanta GA,1.95,Breads
28-01-16,Atlanta GA,1.95,Breads
28-01-16,Atlanta GA,1.95,Breads
28-01-16,Atlanta GA,2.95,Breads
28-01-16,Atlanta GA,3.9,Breads
28-01-16,Atlanta GA,3.9,Breads
28-01-16,Atlanta GA,4.95,Breads
28-01-16,Atlanta GA,5.85,Breads
28-01-16,Atlanta GA,11.7,Breads
28-01-16,Atlanta GA,1,Breads
28-01-16,Atlanta GA,1,Breads
28-01-16,Detroit MI,1.95,Breads
28-01-16,Detroit MI,1.95,Breads
28-01-16,Detroit MI,1.95,Breads
28-01-16,Detroit MI,1.95,Breads
28-01-16,Detroit MI,1.95,Breads
28-01-16,Detroit MI,1.95,Breads
28-01-16,Houston TX,1.95,Breads
28-01-16,Houston TX,1.95,Breads
28-01-16,Houston TX,1.95,Breads
28-01-16,Houston TX,3.9,Breads
28-01-16,Houston TX,3.9,Breads
28-01-16,Houston TX,3.9,Breads
28-01-16,Houston TX,3.9,Breads
28-01-16,Houston TX,5.85,Breads
28-01-16,Houston TX,5.85,Breads
28-01-16,Houston TX,5.85,Breads
28-01-16,Houston TX,5.95,Breads
28-01-16,Houston TX,9.85,Breads
28-01-16,Houston TX,1.95,Breads
28-01-16,Houston TX,1.95,Breads
28-01-16,Houston TX,1.95,Breads
28-01-16,Houston TX,1.95,Breads
28-01-16,Houston TX,1.95,Breads
28-01-16,Phoenix AZ,1.95,Breads
28-01-16,Phoenix AZ,1.95,Breads
28-01-16,Phoenix AZ,1.95,Breads
29-01-16,Houston TX,1.95,Breads
29-01-16,Houston TX,1.95,Breads
29-01-16,Houston TX,1.95,Breads
29-01-16,Houston TX,2,Breads
29-01-16,Houston TX,2,Breads
29-01-16,Houston TX,3.9,Breads
29-01-16,Houston TX,3.9,Breads
29-01-16,Houston TX,3.9,Breads
29-01-16,Houston TX,5.85,Breads
29-01-16,Houston TX,5.95,Breads
29-01-16,Houston TX,1,Breads
29-01-16,Houston TX,1,Breads
29-01-16,Houston TX,1,Breads
29-01-16,Houston TX,1.95,Breads
29-01-16,Houston TX,1.95,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Phoenix AZ,2,Breads
29-01-16,Atlanta GA,3.9,Breads
29-01-16,Phoenix AZ,3.9,Breads
29-01-16,Phoenix AZ,3.9,Breads
29-01-16,Phoenix AZ,3.9,Breads
29-01-16,Phoenix AZ,3.9,Breads
29-01-16,Phoenix AZ,5.85,Breads
29-01-16,Phoenix AZ,1,Breads
29-01-16,Phoenix AZ,1,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Houston TX,2,Breads
29-01-16,Houston TX,2.95,Breads
29-01-16,Houston TX,2.95,Breads
29-01-16,Houston TX,3.9,Breads
29-01-16,Houston TX,3.9,Breads
29-01-16,Houston TX,3.9,Breads
29-01-16,Houston TX,3.95,Breads
29-01-16,Houston TX,7.8,Breads
29-01-16,Houston TX,1,Breads
29-01-16,Houston TX,1,Breads
29-01-16,Phoenix AZ,1,Breads
29-01-16,Phoenix AZ,1,Breads
29-01-16,Phoenix AZ,1,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Houston TX,1.95,Breads
29-01-16,Houston TX,1.95,Breads
29-01-16,Houston TX,2.95,Breads
29-01-16,Houston TX,2.95,Breads
29-01-16,Houston TX,2.95,Breads
29-01-16,Houston TX,2.95,Breads
29-01-16,Houston TX,3.9,Breads
29-01-16,Houston TX,3.9,Breads
29-01-16,Houston TX,3.9,Breads
29-01-16,Houston TX,5.85,Breads
29-01-16,Atlanta GA,5.85,Breads
29-01-16,Atlanta GA,5.85,Breads
29-01-16,Atlanta GA,5.85,Breads
29-01-16,Phoenix AZ,1,Breads
29-01-16,Atlanta GA,1,Breads
29-01-16,Atlanta GA,1,Breads
29-01-16,Atlanta GA,1,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,2,Breads
29-01-16,Atlanta GA,2.95,Breads
29-01-16,Atlanta GA,3.9,Breads
29-01-16,Atlanta GA,3.9,Breads
29-01-16,Atlanta GA,3.9,Breads
29-01-16,Atlanta GA,3.9,Breads
29-01-16,Atlanta GA,3.9,Breads
29-01-16,Atlanta GA,3.9,Breads
29-01-16,Atlanta GA,3.9,Breads
29-01-16,Atlanta GA,4.9,Breads
29-01-16,Atlanta GA,5.85,Breads
29-01-16,Atlanta GA,5.85,Breads
29-01-16,Atlanta GA,7.8,Breads
29-01-16,Atlanta GA,7.85,Breads
29-01-16,Atlanta GA,9.75,Breads
29-01-16,Atlanta GA,1,Breads
29-01-16,Atlanta GA,1,Breads
29-01-16,Atlanta GA,1,Breads
29-01-16,Atlanta GA,1,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,1.95,Breads
29-01-16,Atlanta GA,2.95,Breads
29-01-16,Detroit MI,3.9,Breads
29-01-16,Detroit MI,3.9,Breads
29-01-16,Detroit MI,5.85,Breads
29-01-16,Detroit MI,5.85,Breads
29-01-16,Detroit MI,1,Breads
29-01-16,Detroit MI,1.95,Breads
29-01-16,Detroit MI,1.95,Breads
29-01-16,Detroit MI,1.95,Breads
29-01-16,Detroit MI,1.95,Breads
29-01-16,Detroit MI,1.95,Breads
29-01-16,Detroit MI,1.95,Breads
29-01-16,Detroit MI,3.9,Breads
29-01-16,Detroit MI,3.9,Breads
29-01-16,Detroit MI,3.9,Breads
29-01-16,Detroit MI,3.9,Breads
29-01-16,Detroit MI,4.9,Breads
29-01-16,Houston TX,5.85,Breads
29-01-16,Houston TX,6,Breads
29-01-16,Houston TX,1,Breads
29-01-16,Houston TX,1,Breads
29-01-16,Houston TX,1.95,Breads
29-01-16,Houston TX,1.95,Breads
29-01-16,Houston TX,1.95,Breads
29-01-16,Houston TX,1.95,Breads
29-01-16,Houston TX,1.95,Breads
29-01-16,Houston TX,1.95,Breads
29-01-16,Houston TX,1.95,Breads
29-01-16,Houston TX,1.95,Breads
29-01-16,Phoenix AZ,1.95,Breads
29-01-16,Houston TX,1.95,Breads
29-01-16,Houston TX,3.9,Breads
29-01-16,Phoenix AZ,3.9,Breads
29-01-16,Phoenix AZ,3.9,Breads
29-01-16,Phoenix AZ,3.9,Breads
30-01-16,Houston TX,3.9,Breads
30-01-16,Houston TX,5.85,Breads
30-01-16,Houston TX,1,Breads
30-01-16,Houston TX,1,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,2,Breads
30-01-16,Houston TX,2.95,Breads
30-01-16,Phoenix AZ,2.95,Breads
30-01-16,Phoenix AZ,3.9,Breads
30-01-16,Phoenix AZ,5.85,Breads
30-01-16,Phoenix AZ,9.75,Breads
30-01-16,Phoenix AZ,1,Breads
30-01-16,Phoenix AZ,1,Breads
30-01-16,Phoenix AZ,1,Breads
30-01-16,Phoenix AZ,1.95,Breads
30-01-16,Phoenix AZ,1.95,Breads
30-01-16,Phoenix AZ,1.95,Breads
30-01-16,Atlanta GA,1.95,Breads
30-01-16,Atlanta GA,1.95,Breads
30-01-16,Atlanta GA,1.95,Breads
30-01-16,Atlanta GA,1.95,Breads
30-01-16,Atlanta GA,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,2.95,Breads
30-01-16,Houston TX,3.9,Breads
30-01-16,Houston TX,3.9,Breads
30-01-16,Houston TX,3.9,Breads
30-01-16,Houston TX,3.95,Breads
30-01-16,Phoenix AZ,5.85,Breads
30-01-16,Phoenix AZ,1,Breads
30-01-16,Phoenix AZ,1,Breads
30-01-16,Phoenix AZ,1,Breads
30-01-16,Phoenix AZ,1,Breads
30-01-16,Phoenix AZ,1.95,Breads
30-01-16,Atlanta GA,1.95,Breads
30-01-16,Atlanta GA,1.95,Breads
30-01-16,Atlanta GA,1.95,Breads
30-01-16,Atlanta GA,1.95,Breads
30-01-16,Atlanta GA,1.95,Breads
30-01-16,Atlanta GA,1.95,Breads
30-01-16,Atlanta GA,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,2.95,Breads
30-01-16,Atlanta GA,3,Breads
30-01-16,Atlanta GA,3.9,Breads
30-01-16,Atlanta GA,3.9,Breads
30-01-16,Houston TX,3.9,Breads
30-01-16,Phoenix AZ,3.9,Breads
30-01-16,Atlanta GA,3.9,Breads
30-01-16,Atlanta GA,3.95,Breads
30-01-16,Atlanta GA,4.9,Breads
30-01-16,Atlanta GA,5.85,Breads
30-01-16,Atlanta GA,2,Breads
30-01-16,Atlanta GA,2,Breads
30-01-16,Atlanta GA,2,Breads
30-01-16,Atlanta GA,3.9,Breads
30-01-16,Atlanta GA,3.9,Breads
30-01-16,Atlanta GA,3.9,Breads
30-01-16,Atlanta GA,3.9,Breads
30-01-16,Atlanta GA,3.9,Breads
30-01-16,Atlanta GA,3.9,Breads
30-01-16,Atlanta GA,3.9,Breads
30-01-16,Atlanta GA,3.9,Breads
30-01-16,Atlanta GA,3.9,Breads
30-01-16,Atlanta GA,3.9,Breads
30-01-16,Atlanta GA,3.9,Breads
30-01-16,Atlanta GA,3.9,Breads
30-01-16,Atlanta GA,4,Breads
30-01-16,Atlanta GA,7.8,Breads
30-01-16,Atlanta GA,7.8,Breads
30-01-16,Atlanta GA,7.8,Breads
30-01-16,Atlanta GA,7.8,Breads
30-01-16,Atlanta GA,7.8,Breads
30-01-16,Atlanta GA,7.8,Breads
30-01-16,Atlanta GA,7.8,Breads
30-01-16,Atlanta GA,7.9,Breads
30-01-16,Atlanta GA,9.8,Breads
30-01-16,Detroit MI,11.7,Breads
30-01-16,Detroit MI,11.7,Breads
30-01-16,Detroit MI,11.8,Breads
30-01-16,Detroit MI,19.5,Breads
30-01-16,Detroit MI,19.5,Breads
30-01-16,Detroit MI,27.4,Breads
30-01-16,Detroit MI,29.3,Breads
30-01-16,Detroit MI,1,Breads
30-01-16,Detroit MI,1,Breads
30-01-16,Detroit MI,1.95,Breads
30-01-16,Detroit MI,1.95,Breads
30-01-16,Detroit MI,1.95,Breads
30-01-16,Detroit MI,1.95,Breads
30-01-16,Detroit MI,1.95,Breads
30-01-16,Detroit MI,1.95,Breads
30-01-16,Detroit MI,1.95,Breads
30-01-16,Detroit MI,1.95,Breads
30-01-16,Detroit MI,1.95,Breads
30-01-16,Detroit MI,1.95,Breads
30-01-16,Detroit MI,1.95,Breads
30-01-16,Detroit MI,1.95,Breads
30-01-16,Detroit MI,1.95,Breads
30-01-16,Detroit MI,3.9,Breads
30-01-16,Detroit MI,3.9,Breads
30-01-16,Detroit MI,3.9,Breads
30-01-16,Detroit MI,3.95,Breads
30-01-16,Detroit MI,3.95,Breads
30-01-16,Detroit MI,5.85,Breads
30-01-16,Houston TX,1,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Houston TX,1.95,Breads
30-01-16,Atlanta GA,3.9,Breads
30-01-16,Houston TX,3.9,Breads
30-01-16,Houston TX,3.9,Breads
30-01-16,Houston TX,3.9,Breads
30-01-16,Phoenix AZ,3.9,Breads
30-01-16,Phoenix AZ,4.9,Breads
30-01-16,Phoenix AZ,5.85,Breads
30-01-16,Phoenix AZ,5.85,Breads
30-01-16,Phoenix AZ,1,Breads
30-01-16,Atlanta GA,1.95,Breads
31-01-16,Houston TX,1.95,Breads
31-01-16,Houston TX,1.95,Breads
31-01-16,Houston TX,1.95,Breads
31-01-16,Houston TX,1.95,Breads
31-01-16,Houston TX,1.95,Breads
31-01-16,Houston TX,1.95,Breads
31-01-16,Houston TX,2,Breads
31-01-16,Houston TX,2.95,Breads
31-01-16,Houston TX,2.95,Breads
31-01-16,Houston TX,3.9,Breads
31-01-16,Houston TX,3.9,Breads
31-01-16,Houston TX,5.85,Breads
31-01-16,Houston TX,5.9,Breads
31-01-16,Houston TX,7.8,Breads
31-01-16,Houston TX,1,Breads
31-01-16,Houston TX,1,Breads
31-01-16,Houston TX,1,Breads
31-01-16,Houston TX,1,Breads
31-01-16,Phoenix AZ,1,Breads
31-01-16,Phoenix AZ,1,Breads
31-01-16,Phoenix AZ,1.95,Breads
31-01-16,Phoenix AZ,1.95,Breads
31-01-16,Phoenix AZ,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Phoenix AZ,1.95,Breads
31-01-16,Phoenix AZ,1.95,Breads
31-01-16,Phoenix AZ,1.95,Breads
31-01-16,Phoenix AZ,2.95,Breads
31-01-16,Phoenix AZ,3,Breads
31-01-16,Phoenix AZ,3.9,Breads
31-01-16,Phoenix AZ,3.9,Breads
31-01-16,Phoenix AZ,3.9,Breads
31-01-16,Atlanta GA,3.9,Breads
31-01-16,Atlanta GA,3.9,Breads
31-01-16,Houston TX,5.85,Breads
31-01-16,Houston TX,5.85,Breads
31-01-16,Houston TX,5.85,Breads
31-01-16,Houston TX,1,Breads
31-01-16,Houston TX,1.95,Breads
31-01-16,Houston TX,1.95,Breads
31-01-16,Houston TX,1.95,Breads
31-01-16,Houston TX,1.95,Breads
31-01-16,Phoenix AZ,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Houston TX,1.95,Breads
31-01-16,Houston TX,1.95,Breads
31-01-16,Houston TX,2.95,Breads
31-01-16,Atlanta GA,3.9,Breads
31-01-16,Phoenix AZ,3.9,Breads
31-01-16,Phoenix AZ,3.9,Breads
31-01-16,Atlanta GA,3.9,Breads
31-01-16,Atlanta GA,5.85,Breads
31-01-16,Atlanta GA,5.85,Breads
31-01-16,Atlanta GA,1,Breads
31-01-16,Atlanta GA,1,Breads
31-01-16,Atlanta GA,1,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,3.9,Breads
31-01-16,Atlanta GA,1,Breads
31-01-16,Atlanta GA,1,Breads
31-01-16,Atlanta GA,1,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,1.95,Breads
31-01-16,Atlanta GA,2,Breads
31-01-16,Atlanta GA,3.9,Breads
31-01-16,Detroit MI,3.9,Breads
31-01-16,Detroit MI,3.9,Breads
31-01-16,Detroit MI,4.9,Breads
31-01-16,Detroit MI,5.85,Breads
31-01-16,Detroit MI,5.85,Breads
31-01-16,Detroit MI,5.95,Breads
31-01-16,Detroit MI,7.8,Breads
31-01-16,Detroit MI,1,Breads
31-01-16,Detroit MI,1,Breads
31-01-16,Detroit MI,1,Breads
31-01-16,Detroit MI,1.95,Breads
31-01-16,Detroit MI,1.95,Breads
31-01-16,Detroit MI,1.95,Breads
31-01-16,Detroit MI,1.95,Breads
31-01-16,Detroit MI,1.95,Breads
31-01-16,Detroit MI,1.95,Breads
31-01-16,Detroit MI,1.95,Breads
31-01-16,Detroit MI,1.95,Breads
31-01-16,Detroit MI,1.95,Breads
31-01-16,Houston TX,1.95,Breads
31-01-16,Houston TX,1.95,Breads
31-01-16,Houston TX,1.95,Breads
31-01-16,Houston TX,1.95,Breads
31-01-16,Houston TX,1.95,Breads
31-01-16,Houston TX,2.95,Breads
31-01-16,Houston TX,2.95,Breads
31-01-16,Houston TX,2.95,Breads
31-01-16,Houston TX,2.95,Breads
31-01-16,Houston TX,2.95,Breads
31-01-16,Houston TX,3.9,Breads
31-01-16,Houston TX,3.9,Breads
31-01-16,Phoenix AZ,3.9,Breads
31-01-16,Atlanta GA,5.85,Breads
31-01-16,Houston TX,5.85,Breads
31-01-16,Phoenix AZ,5.85,Breads
31-01-16,Phoenix AZ,1,Breads
31-01-16,Phoenix AZ,1.95,Breads
31-01-16,Phoenix AZ,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,3.9,Breads
01-02-16,Houston TX,3.9,Breads
01-02-16,Houston TX,3.9,Breads
01-02-16,Houston TX,3.9,Breads
01-02-16,Houston TX,5.85,Breads
01-02-16,Houston TX,5.85,Breads
01-02-16,Houston TX,1,Breads
01-02-16,Houston TX,1,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Phoenix AZ,2,Breads
01-02-16,Phoenix AZ,2.95,Breads
01-02-16,Phoenix AZ,2.95,Breads
01-02-16,Phoenix AZ,3.9,Breads
01-02-16,Phoenix AZ,3.9,Breads
01-02-16,Phoenix AZ,3.9,Breads
01-02-16,Phoenix AZ,3.9,Breads
01-02-16,Phoenix AZ,5.85,Breads
01-02-16,Phoenix AZ,5.85,Breads
01-02-16,Phoenix AZ,7.9,Breads
01-02-16,Phoenix AZ,1,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Phoenix AZ,1.95,Breads
01-02-16,Phoenix AZ,1.95,Breads
01-02-16,Phoenix AZ,1.95,Breads
01-02-16,Phoenix AZ,1.95,Breads
01-02-16,Phoenix AZ,1.95,Breads
01-02-16,Phoenix AZ,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,2,Breads
01-02-16,Houston TX,2.95,Breads
01-02-16,Houston TX,3.9,Breads
01-02-16,Houston TX,3.9,Breads
01-02-16,Houston TX,3.9,Breads
01-02-16,Houston TX,1,Breads
01-02-16,Phoenix AZ,1,Breads
01-02-16,Phoenix AZ,1.95,Breads
01-02-16,Phoenix AZ,1.95,Breads
01-02-16,Phoenix AZ,1.95,Breads
01-02-16,Phoenix AZ,1.95,Breads
01-02-16,Phoenix AZ,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Atlanta GA,2.95,Breads
01-02-16,Atlanta GA,3.9,Breads
01-02-16,Phoenix AZ,3.9,Breads
01-02-16,Atlanta GA,3.9,Breads
01-02-16,Atlanta GA,3.9,Breads
01-02-16,Atlanta GA,3.9,Breads
01-02-16,Atlanta GA,3.9,Breads
01-02-16,Atlanta GA,1,Breads
01-02-16,Atlanta GA,1,Breads
01-02-16,Atlanta GA,1,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,2,Breads
01-02-16,Atlanta GA,3.9,Breads
01-02-16,Atlanta GA,3.9,Breads
01-02-16,Atlanta GA,3.9,Breads
01-02-16,Atlanta GA,3.9,Breads
01-02-16,Atlanta GA,5.85,Breads
01-02-16,Atlanta GA,5.85,Breads
01-02-16,Atlanta GA,1,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Atlanta GA,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Detroit MI,2,Breads
01-02-16,Detroit MI,2.95,Breads
01-02-16,Detroit MI,3.9,Breads
01-02-16,Detroit MI,3.9,Breads
01-02-16,Detroit MI,4.9,Breads
01-02-16,Detroit MI,9.75,Breads
01-02-16,Detroit MI,1,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Detroit MI,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,3.9,Breads
01-02-16,Houston TX,3.9,Breads
01-02-16,Houston TX,3.9,Breads
01-02-16,Houston TX,3.9,Breads
01-02-16,Houston TX,3.9,Breads
01-02-16,Houston TX,3.9,Breads
01-02-16,Houston TX,3.9,Breads
01-02-16,Houston TX,3.9,Breads
01-02-16,Houston TX,3.9,Breads
01-02-16,Houston TX,3.9,Breads
01-02-16,Houston TX,3.9,Breads
01-02-16,Houston TX,5.85,Breads
01-02-16,Houston TX,5.85,Breads
01-02-16,Houston TX,5.85,Breads
01-02-16,Phoenix AZ,7.8,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Houston TX,1.95,Breads
01-02-16,Phoenix AZ,1.95,Breads
01-02-16,Phoenix AZ,1.95,Breads
01-02-16,Phoenix AZ,1.95,Breads
01-02-16,Phoenix AZ,1.95,Breads
02-02-16,Houston TX,1.95,Breads
02-02-16,Houston TX,1.95,Breads
02-02-16,Houston TX,1.95,Breads
02-02-16,Houston TX,1.95,Breads
